MPNN 0.001 64 1 0.5 True 97.13 $\pm$ 0.01 
MPNN 0.001 64 1 0.1 True 97.09 $\pm$ 0.01 
MPNN 0.001 64 1 0.3 False 97.16 $\pm$ 0.07 
MPNN 0.001 64 1 0.7 False 97.06 $\pm$ 0.03 
MPNN 0.001 128 1 0.0 True 96.96 $\pm$ 0.05 
MPNN 0.001 128 1 0.1 False 97.19 $\pm$ 0.08 
MPNN 0.001 64 1 0.3 True 97.09 $\pm$ 0.08 
MPNN 0.001 128 1 0.2 False 97.18 $\pm$ 0.03 
MPNN 0.001 128 1 0.3 False 97.17 $\pm$ 0.04 
MPNN 0.001 64 1 0.7 True 97.11 $\pm$ 0.09 
MPNN 0.001 64 2 0.3 False 97.14 $\pm$ 0.04 
MPNN 0.001 256 1 0.3 True 97.00 $\pm$ 0.05 
MPNN 0.001 64 2 0.7 False 97.00 $\pm$ 0.16 
MPNN 0.001 256 1 0.1 True 97.03 $\pm$ 0.03 
MPNN 0.001 64 1 0.0 True 97.05 $\pm$ 0.06 
MPNN 0.001 256 1 0.2 True 96.92 $\pm$ 0.06 
MPNN 0.001 64 1 0.0 False 97.04 $\pm$ 0.11 
MPNN 0.001 128 1 0.5 False 97.14 $\pm$ 0.05 
MPNN 0.001 128 1 0.1 True 97.05 $\pm$ 0.05 
MPNN 0.001 64 2 0.7 True 97.14 $\pm$ 0.13 
MPNN 0.001 256 1 0.5 True 97.06 $\pm$ 0.01 
MPNN 0.001 256 1 0.1 False 96.96 $\pm$ 0.09 
MPNN 0.001 256 1 0.6 True 97.04 $\pm$ 0.09 
MPNN 0.001 512 1 0.0 True 96.99 $\pm$ 0.03 
MPNN 0.001 64 2 0.3 True 97.08 $\pm$ 0.09 
MPNN 0.001 256 1 0.0 False 96.86 $\pm$ 0.04 
MPNN 0.001 64 1 0.2 False 97.14 $\pm$ 0.10 
MPNN 0.001 64 1 0.5 False 97.09 $\pm$ 0.10 
MPNN 0.001 512 6 0.5 True 81.27 $\pm$ 26.73 
MPNN 0.001 64 1 0.5 True 97.13 $\pm$ 0.01 
MPNN 0.001 64 1 0.2 True 97.11 $\pm$ 0.05 
MPNN 0.001 128 1 0.3 True 97.05 $\pm$ 0.07 
MPNN 0.001 64 1 0.4 False 97.20 $\pm$ 0.05 
MPNN 0.001 64 2 0.0 False 97.00 $\pm$ 0.16 
MPNN 0.001 64 1 0.4 True 97.14 $\pm$ 0.07 
MPNN 0.001 128 1 0.0 False 97.07 $\pm$ 0.07 
MPNN 0.001 64 2 0.0 True 97.17 $\pm$ 0.12 
MPNN 0.001 64 2 0.4 False 97.13 $\pm$ 0.08 
MPNN 0.001 128 1 0.2 True 97.00 $\pm$ 0.04 
MPNN 0.001 64 3 0.0 False 96.86 $\pm$ 0.07 
MPNN 0.001 128 1 0.0 True 97.04 $\pm$ 0.06 
MPNN 0.001 64 1 0.1 True 97.06 $\pm$ 0.06 
MPNN 0.001 64 1 0.1 False 97.16 $\pm$ 0.06 
MPNN 0.001 128 1 0.1 False 97.19 $\pm$ 0.08 
MPNN 0.001 256 1 0.0 True 97.03 $\pm$ 0.05 
MPNN 0.001 128 1 0.5 False 97.14 $\pm$ 0.03 
MPNN 0.001 128 1 0.4 True 97.11 $\pm$ 0.05 
MPNN 0.001 256 1 0.2 False 97.00 $\pm$ 0.07 
MPNN 0.001 64 3 0.0 True 97.09 $\pm$ 0.04 
MPNN 0.001 128 1 0.5 True 97.11 $\pm$ 0.11 
MPNN 0.001 64 2 0.4 True 97.14 $\pm$ 0.12 
MPNN 0.001 64 1 0.3 False 97.16 $\pm$ 0.07 
MPNN 0.001 64 1 0.6 False 97.09 $\pm$ 0.10 
MPNN 0.001 128 1 0.2 False 97.18 $\pm$ 0.03 
MPNN 0.001 128 1 0.3 False 97.17 $\pm$ 0.03 
MPNN 0.001 64 1 0.6 True 97.12 $\pm$ 0.05 
MPNN 0.001 128 1 0.4 False 97.15 $\pm$ 0.09 
MPNN 0.001 64 1 0.3 True 97.09 $\pm$ 0.08 
MPNN 0.001 64 1 0.5 False 97.10 $\pm$ 0.10 
MPNN 0.001 64 1 0.0 False 97.00 $\pm$ 0.15 
MPNN 0.001 128 1 0.1 True 97.03 $\pm$ 0.04 
MPNN 0.001 64 1 0.0 True 97.08 $\pm$ 0.04 
MPNN 0.001 256 1 0.4 False 97.12 $\pm$ 0.04 
MPNN 0.001 256 1 0.1 True 96.98 $\pm$ 0.08 
MPNN 0.001 64 2 0.1 False 97.08 $\pm$ 0.07 
MPNN 0.001 64 1 0.5 True 97.13 $\pm$ 0.01 
MPNN 0.001 128 1 0.6 False 97.20 $\pm$ 0.10 
MPNN 0.001 64 2 0.5 False 97.11 $\pm$ 0.11 
MPNN 0.001 512 6 0.2 False 96.48 $\pm$ 0.12 
MPNN 0.001 64 2 0.1 True 97.12 $\pm$ 0.15 
MPNN 0.001 256 1 0.4 True 97.09 $\pm$ 0.10 
MPNN 0.001 64 1 0.2 False 97.09 $\pm$ 0.02 
MPNN 0.001 64 3 0.1 False 96.77 $\pm$ 0.13 
MPNN 0.001 64 1 0.2 True 97.11 $\pm$ 0.05 
MPNN 0.001 256 1 0.2 True 97.01 $\pm$ 0.15 
MPNN 0.001 256 1 0.7 True 97.08 $\pm$ 0.05 
MPNN 0.001 128 1 0.0 False 97.06 $\pm$ 0.06 
MPNN 0.001 256 1 0.3 True 97.00 $\pm$ 0.06 
MPNN 0.001 256 1 0.5 True 97.02 $\pm$ 0.04 
MPNN 0.001 64 1 0.4 False 97.20 $\pm$ 0.06 
MPNN 0.001 128 1 0.0 True 97.00 $\pm$ 0.10 
MPNN 0.001 64 1 0.7 False 97.05 $\pm$ 0.03 
MPNN 0.001 512 1 0.0 True 97.01 $\pm$ 0.01 
MPNN 0.001 64 2 0.5 True 97.17 $\pm$ 0.14 
MPNN 0.001 64 1 0.7 True 97.11 $\pm$ 0.09 
MPNN 0.001 64 1 0.4 True 97.14 $\pm$ 0.07 
MPNN 0.001 128 1 0.4 True 97.11 $\pm$ 0.05 
MPNN 0.001 128 1 0.1 False 97.20 $\pm$ 0.06 
MPNN 0.001 64 3 0.1 True 97.02 $\pm$ 0.05 
MPNN 0.001 64 1 0.1 False 97.16 $\pm$ 0.06 
MPNN 0.001 64 1 0.5 False 97.10 $\pm$ 0.10 
MPNN 0.001 256 1 0.0 True 97.02 $\pm$ 0.02 
MPNN 0.001 64 1 0.1 True 97.09 $\pm$ 0.01 
MPNN 0.001 512 6 0.6 True 96.71 $\pm$ 0.14 
MPNN 0.001 64 1 0.5 True 97.13 $\pm$ 0.01 
MPNN 0.001 64 2 0.2 False 97.07 $\pm$ 0.03 
MPNN 0.001 128 1 0.2 False 97.18 $\pm$ 0.03 
MPNN 0.001 128 1 0.1 True 97.09 $\pm$ 0.05 
MPNN 0.001 128 1 0.5 False 97.14 $\pm$ 0.05 
MPNN 0.001 64 1 0.0 False 97.03 $\pm$ 0.03 
MPNN 0.001 64 1 0.0 True 97.14 $\pm$ 0.05 
MPNN 0.001 64 2 0.5 False 97.11 $\pm$ 0.09 
MPNN 0.001 256 1 0.2 False 96.98 $\pm$ 0.08 
MPNN 0.001 64 1 0.3 False 97.16 $\pm$ 0.07 
MPNN 0.001 128 1 0.5 True 97.11 $\pm$ 0.11 
MPNN 0.001 64 2 0.2 True 97.14 $\pm$ 0.13 
MPNN 0.001 128 1 0.3 False 97.17 $\pm$ 0.03 
MPNN 0.001 64 1 0.3 True 97.09 $\pm$ 0.08 
MPNN 0.001 128 1 0.4 False 97.15 $\pm$ 0.09 
MPNN 0.001 128 1 0.5 False 97.14 $\pm$ 0.04 
MPNN 0.001 64 3 0.2 False 96.93 $\pm$ 0.16 
MPNN 0.001 128 1 0.5 True 97.11 $\pm$ 0.11 
MPNN 0.001 256 1 0.1 False 96.98 $\pm$ 0.08 
MPNN 0.001 256 1 0.1 True 97.02 $\pm$ 0.07 
MPNN 0.001 64 1 0.5 False 97.09 $\pm$ 0.10 
MPNN 0.001 64 2 0.0 False 96.90 $\pm$ 0.18 
MPNN 0.001 64 1 0.5 True 97.13 $\pm$ 0.01 
MPNN 0.001 128 1 0.7 False 97.17 $\pm$ 0.05 
MPNN 0.001 64 1 0.6 False 97.09 $\pm$ 0.10 
MPNN 0.001 64 2 0.0 True 97.15 $\pm$ 0.13 
MPNN 0.001 64 1 0.2 False 97.09 $\pm$ 0.02 
MPNN 0.001 64 2 0.5 True 97.16 $\pm$ 0.16 
MPNN 0.001 128 1 0.0 False 97.06 $\pm$ 0.07 
MPNN 0.001 128 1 0.3 True 97.02 $\pm$ 0.06 
MPNN 0.001 64 1 0.2 True 97.11 $\pm$ 0.05 
MPNN 0.001 128 1 0.5 True 97.11 $\pm$ 0.11 
MPNN 0.001 64 1 0.6 True 97.11 $\pm$ 0.13 
MPNN 0.001 64 3 0.2 True 97.00 $\pm$ 0.14 
MPNN 0.001 64 2 0.3 False 97.14 $\pm$ 0.04 
MPNN 0.001 64 1 0.1 False 97.16 $\pm$ 0.06 
MPNN 0.001 256 1 0.0 True 97.03 $\pm$ 0.05 
MPNN 0.001 128 1 0.1 False 97.19 $\pm$ 0.08 
MPNN 0.001 256 1 0.2 True 96.97 $\pm$ 0.09 
MPNN 0.001 256 9 0.3 False 96.59 $\pm$ 0.16 
MPNN 0.001 256 1 0.0 False 96.86 $\pm$ 0.01 
MPNN 0.001 64 1 0.1 True 97.10 $\pm$ 0.04 
MPNN 0.001 256 1 0.3 False 97.08 $\pm$ 0.04 
MPNN 0.001 64 1 0.4 False 97.20 $\pm$ 0.05 
MPNN 0.001 256 1 0.3 True 96.99 $\pm$ 0.05 
MPNN 0.001 64 2 0.6 False 97.10 $\pm$ 0.07 
MPNN 0.001 128 1 0.0 True 96.96 $\pm$ 0.06 
MPNN 0.001 64 2 0.3 True 97.14 $\pm$ 0.09 
MPNN 0.001 64 1 0.4 True 97.14 $\pm$ 0.07 
MPNN 0.001 64 1 0.0 False 97.05 $\pm$ 0.04 
MPNN 0.001 256 1 0.6 True 97.07 $\pm$ 0.07 
MPNN 0.001 128 1 0.2 False 97.19 $\pm$ 0.03 
MPNN 0.001 64 1 0.0 True 97.11 $\pm$ 0.05 
MPNN 0.001 64 1 0.5 False 97.09 $\pm$ 0.10 
