MPNN 0.001 64 1 0.0 True 96.91 $\pm$ 0.04 
MPNN 0.001 64 1 0.0 False 96.98 $\pm$ 0.02 
MPNN 0.001 128 1 0.0 True 96.89 $\pm$ 0.05 
MPNN 0.001 128 1 0.0 False 97.01 $\pm$ 0.02 
MPNN 0.001 256 1 0.0 True 96.98 $\pm$ 0.07 
MPNN 0.001 256 1 0.0 False 96.94 $\pm$ 0.05 
MPNN 0.001 64 1 0.1 True 96.85 $\pm$ 0.06 
MPNN 0.001 64 1 0.1 False 97.00 $\pm$ 0.02 
MPNN 0.001 128 1 0.1 True 96.94 $\pm$ 0.06 
MPNN 0.001 128 1 0.1 False 97.00 $\pm$ 0.03 
MPNN 0.001 512 1 0.0 True 96.96 $\pm$ 0.05 
MPNN 0.001 512 1 0.0 False 96.72 $\pm$ 0.02 
MPNN 0.001 64 1 0.2 False 96.99 $\pm$ 0.06 
MPNN 0.001 64 1 0.2 True 96.85 $\pm$ 0.10 
MPNN 0.001 256 1 0.1 True 96.91 $\pm$ 0.04 
MPNN 0.001 256 1 0.1 False 97.00 $\pm$ 0.04 
MPNN 0.001 128 1 0.2 True 96.91 $\pm$ 0.13 
MPNN 0.001 128 1 0.2 False 97.03 $\pm$ 0.10 
MPNN 0.001 64 1 0.3 False 96.97 $\pm$ 0.06 
MPNN 0.001 64 1 0.3 True 96.91 $\pm$ 0.06 
MPNN 0.001 128 1 0.3 True 96.93 $\pm$ 0.05 
MPNN 0.001 128 1 0.3 False 97.01 $\pm$ 0.06 
MPNN 0.001 64 1 0.4 False 97.00 $\pm$ 0.04 
MPNN 0.001 64 1 0.4 True 96.92 $\pm$ 0.05 
MPNN 0.001 256 1 0.2 True 96.93 $\pm$ 0.03 
MPNN 0.001 256 1 0.2 False 97.00 $\pm$ 0.05 
MPNN 0.001 512 1 0.1 True 96.92 $\pm$ 0.02 
MPNN 0.001 128 1 0.4 True 96.92 $\pm$ 0.05 
MPNN 0.001 128 1 0.4 False 97.00 $\pm$ 0.04 
MPNN 0.001 64 1 0.5 False 96.95 $\pm$ 0.07 
MPNN 0.001 64 1 0.5 True 96.94 $\pm$ 0.07 
MPNN 0.001 512 1 0.1 False 96.77 $\pm$ 0.11 
MPNN 0.001 256 1 0.3 True 96.92 $\pm$ 0.01 
MPNN 0.001 256 1 0.3 False 97.03 $\pm$ 0.04 
MPNN 0.001 128 1 0.5 True 96.96 $\pm$ 0.05 
MPNN 0.001 64 1 0.5 False 96.95 $\pm$ 0.07 
MPNN 0.001 64 1 0.5 True 96.94 $\pm$ 0.07 
MPNN 0.001 128 1 0.5 False 96.99 $\pm$ 0.04 
MPNN 0.001 64 1 0.6 False 96.93 $\pm$ 0.02 
MPNN 0.001 64 1 0.6 True 96.91 $\pm$ 0.09 
MPNN 0.001 128 1 0.5 True 96.96 $\pm$ 0.05 
MPNN 0.001 128 1 0.5 False 96.99 $\pm$ 0.04 
MPNN 0.001 256 1 0.4 True 96.93 $\pm$ 0.05 
MPNN 0.001 256 1 0.4 False 97.04 $\pm$ 0.05 
MPNN 0.001 512 1 0.2 True 96.97 $\pm$ 0.07 
MPNN 0.001 64 1 0.7 False 96.93 $\pm$ 0.02 
MPNN 0.001 64 1 0.7 True 96.97 $\pm$ 0.05 
MPNN 0.001 128 1 0.6 True 96.94 $\pm$ 0.04 
MPNN 0.001 128 1 0.6 False 97.01 $\pm$ 0.02 
MPNN 0.001 512 1 0.2 False 96.76 $\pm$ 0.07 
MPNN 0.001 64 2 0.0 False 96.46 $\pm$ 0.13 
MPNN 0.001 64 2 0.0 True 96.76 $\pm$ 0.15 
MPNN 0.001 256 1 0.5 True 96.98 $\pm$ 0.07 
MPNN 0.001 256 1 0.5 False 97.05 $\pm$ 0.07 
MPNN 0.001 128 1 0.7 True 96.92 $\pm$ 0.08 
MPNN 0.001 128 1 0.7 False 96.95 $\pm$ 0.08 
MPNN 0.001 64 2 0.1 False 96.73 $\pm$ 0.11 
MPNN 0.001 64 2 0.1 True 96.89 $\pm$ 0.10 
MPNN 0.001 512 1 0.3 True 96.92 $\pm$ 0.02 
MPNN 0.001 128 2 0.0 True 96.86 $\pm$ 0.15 
MPNN 0.001 256 1 0.5 True 96.98 $\pm$ 0.04 
MPNN 0.001 128 2 0.0 False 96.59 $\pm$ 0.15 
MPNN 0.001 256 1 0.5 False 97.07 $\pm$ 0.04 
MPNN 0.001 64 2 0.2 False 96.79 $\pm$ 0.05 
MPNN 0.001 64 2 0.2 True 96.89 $\pm$ 0.06 
MPNN 0.001 512 1 0.3 False 96.81 $\pm$ 0.04 
MPNN 0.001 128 2 0.1 True 96.76 $\pm$ 0.09 
MPNN 0.001 128 2 0.1 False 96.56 $\pm$ 0.09 
MPNN 0.001 256 1 0.6 True 96.96 $\pm$ 0.01 
MPNN 0.001 256 1 0.6 False 97.00 $\pm$ 0.05 
MPNN 0.001 64 2 0.3 False 96.72 $\pm$ 0.11 
MPNN 0.001 64 2 0.3 True 96.74 $\pm$ 0.14 
MPNN 0.001 512 1 0.4 True 96.93 $\pm$ 0.03 
MPNN 0.001 128 2 0.2 True 96.84 $\pm$ 0.16 
MPNN 0.001 128 2 0.2 False 96.61 $\pm$ 0.19 
MPNN 0.001 64 2 0.4 False 96.70 $\pm$ 0.10 
MPNN 0.001 64 2 0.4 True 96.84 $\pm$ 0.10 
MPNN 0.001 256 1 0.7 True 96.94 $\pm$ 0.07 
MPNN 0.001 256 1 0.7 False 97.03 $\pm$ 0.03 
MPNN 0.001 512 1 0.4 False 96.87 $\pm$ 0.05 
MPNN 0.001 64 2 0.5 False 96.62 $\pm$ 0.05 
MPNN 0.001 64 2 0.5 True 96.83 $\pm$ 0.19 
MPNN 0.001 128 2 0.3 True 96.72 $\pm$ 0.15 
MPNN 0.001 128 2 0.3 False 96.58 $\pm$ 0.13 
MPNN 0.001 64 2 0.5 False 96.66 $\pm$ 0.09 
MPNN 0.001 64 2 0.5 True 96.67 $\pm$ 0.19 
MPNN 0.001 256 2 0.0 True 96.75 $\pm$ 0.14 
MPNN 0.001 256 2 0.0 False 96.57 $\pm$ 0.09 
MPNN 0.001 512 1 0.5 True 96.92 $\pm$ 0.02 
MPNN 0.001 128 2 0.4 True 96.76 $\pm$ 0.12 
MPNN 0.001 128 2 0.4 False 96.76 $\pm$ 0.11 
MPNN 0.001 64 2 0.6 False 96.63 $\pm$ 0.07 
MPNN 0.001 64 2 0.6 True 96.66 $\pm$ 0.22 
MPNN 0.001 512 1 0.5 False 96.92 $\pm$ 0.05 
MPNN 0.001 128 2 0.5 True 96.81 $\pm$ 0.10 
MPNN 0.001 128 2 0.5 False 96.76 $\pm$ 0.02 
MPNN 0.001 64 2 0.7 False 96.60 $\pm$ 0.07 
MPNN 0.001 64 2 0.7 True 96.75 $\pm$ 0.06 
MPNN 0.001 256 2 0.1 True 96.84 $\pm$ 0.06 
MPNN 0.001 256 2 0.1 False 96.41 $\pm$ 0.06 
MPNN 0.001 512 1 0.5 True 96.91 $\pm$ 0.01 
MPNN 0.001 128 2 0.5 True 96.83 $\pm$ 0.15 
MPNN 0.001 128 2 0.5 False 96.73 $\pm$ 0.07 
MPNN 0.001 64 3 0.0 False 96.33 $\pm$ 0.12 
MPNN 0.001 64 3 0.0 True 96.73 $\pm$ 0.08 
MPNN 0.001 256 2 0.2 True 96.78 $\pm$ 0.04 
MPNN 0.001 128 2 0.6 True 96.79 $\pm$ 0.05 
MPNN 0.001 128 2 0.6 False 96.71 $\pm$ 0.05 
MPNN 0.001 256 2 0.2 False 96.59 $\pm$ 0.16 
MPNN 0.001 512 1 0.5 False 96.89 $\pm$ 0.06 
MPNN 0.001 64 3 0.1 False 96.32 $\pm$ 0.04 
MPNN 0.001 64 3 0.1 True 96.67 $\pm$ 0.10 
MPNN 0.001 512 1 0.6 True 96.89 $\pm$ 0.02 
MPNN 0.001 128 2 0.7 True 96.70 $\pm$ 0.05 
MPNN 0.001 128 2 0.7 False 96.65 $\pm$ 0.06 
MPNN 0.001 64 3 0.2 False 96.39 $\pm$ 0.04 
MPNN 0.001 64 3 0.2 True 96.79 $\pm$ 0.05 
MPNN 0.001 256 2 0.3 True 96.88 $\pm$ 0.03 
MPNN 0.001 256 2 0.3 False 96.32 $\pm$ 0.03 
MPNN 0.001 64 3 0.3 False 96.42 $\pm$ 0.08 
MPNN 0.001 64 3 0.3 True 96.75 $\pm$ 0.13 
MPNN 0.001 128 3 0.0 True 96.60 $\pm$ 0.13 
MPNN 0.001 512 1 0.6 False 96.89 $\pm$ 0.07 
MPNN 0.001 128 3 0.0 False 96.11 $\pm$ 0.07 
MPNN 0.001 512 1 0.7 True 96.90 $\pm$ 0.03 
MPNN 0.001 64 3 0.4 False 96.33 $\pm$ 0.06 
